Clade0,Clade1,Clade2,Clade3,Clade4,Clade5,Order,Stem or crown (order level),Family,N_extant,N_fossils,oldest_fossil,youngest_fossil,root_est,root_lower,root_upper,ext_est,ext_lower,ext_upper,q_est,q_lower,q_upper,a_est,a_lower,a_upper,sig2_est,sig2_lower,sig2_upper,Horizons,alpha,strat_range,marsh_origin_lower,marsh_origin_upper,marsh_ext_lower,marsh_ext_upper
Theriiformes,Theria,Metatheria,Marsupialia,Ameridelphia,NA,Paucituberculata,Crown,Caenolestidae,7,13,40,6,47.96365661,40.00194561,62.89453714,0,0,0,0.011532261,2.61E-06,0.030688878,2.00939888,0.000209731,5.297900627,3.522474969,1.227170769,5.536115597,15,0.238598968,34,40,48.11236493,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Stem,Cainotheriidae,0,30,38,10,40.88252682,38.00078423,44.95986837,8.38732723,5.678192372,9.999671524,0.168355038,0.015207712,0.381036572,1.615215966,0.000165216,4.532726075,1.53271821,-0.357734546,3.304947841,34,0.12,28,38,41.36,6.64,10
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Calomyscidae,8,2,12,6,20.18283031,12.00433424,36.57024043,0,0,0,0.011234822,2.29E-05,0.034624101,5.676052594,0.002510383,15.80796498,3.243105324,0.090417427,5.738757254,2,19,6,12,126,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Camelidae,20,274,45,1,62.55354399,46.00241308,115.6846364,0,0,0,0.015000093,4.90E-09,0.05311601,9.661712323,5.751146881,13.63451316,3.929748838,2.302518764,5.723428368,473,0.006367075,44,45,45.28015128,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Notoungulata,Extinct order,Campanorcidae,0,1,53,53,54.66834937,53.00101496,57.86508748,51.72684518,49.10140179,52.99973562,0.941693426,9.96E-05,2.888516839,33.6014574,0.001696412,82.83358663,1.585747126,-1.291050337,3.874566021,1,NA,0,53,NA,NA,53
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Carnivora,Crown,Canidae,65,664,47,1,54.09215809,47.00076784,72.95299475,0,0,0,0.018732031,1.30E-05,0.054107081,8.988123039,5.694567345,12.11282837,5.055926601,3.715592185,6.429679134,1428,0.002101527,46,47,47.09667024,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Capromyidae,17,4,17,1,23.84583568,17.00083583,36.68343847,0,0,0,0.008703999,6.99E-06,0.02761862,8.058883168,0.004390755,19.81941639,3.266525015,0.575627493,5.850694799,7,0.647548972,16,17,27.36078356,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Xenungulata,Extinct order,Carodniidae,0,4,57,52,59.18775306,57.0010257,63.72170639,50.66911522,48.05864758,51.99982566,0.235436545,0.001295648,0.699570625,18.22344263,0.001184973,46.88493609,0.819007623,-2.261659748,3.428647896,4,2.3,5,57,68.5,40.5,52
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Stem,Carpolestidae,0,41,63,44,65.17881525,63.01497888,67.55890622,42.80813273,41.00869996,43.99987091,0.238287783,0.074309435,0.435654578,1.280229776,0.000143915,3.702420243,2.664711742,1.462925131,3.802835293,67,0.05,19,63,63.95,43.05,44
Theriiformes,NA,NA,NA,NA,Dryolestoidea,Dryolestida,Extinct order,Casamiquelidae,0,3,82,82,83.95814758,83.00059649,85.79996872,80.24300019,79.01957418,80.99968876,0.455633415,0.000832674,1.161119072,30.76301425,0.001628453,83.75975759,2.005583919,-0.065401092,3.844814776,1,NA,0,82,NA,NA,82
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Castoridae,6,183,36,1,38.64876687,36.00007484,43.1862263,0,0,0,0.12054454,0.00736443,0.271529361,5.868844933,1.697890761,9.84647269,3.317585323,2.280276279,4.55790917,457,0.006591215,35,36,36.23069254,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Caviidae,29,72,14,1,16.37030656,15.00011216,19.07930215,0,0,0,0.071089332,0.000292661,0.206690653,17.71584032,4.35027651,30.75720368,5.315600433,3.896046626,6.73208347,131,0.023311661,13,14,14.30305159,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Cebidae,89,25,28,1,33.55318442,28.09904482,42.91097383,0,0,0,0.003396436,1.07E-05,0.01179581,10.25691111,2.306538932,17.73240475,6.396196928,5.003404552,7.836466701,19,0.18108035,27,28,32.88916946,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Stem,Cebochoeridae,0,25,44,35,46.2307465,45.0007904,48.90818306,33.36465179,32.33770567,33.99993999,0.251193161,0.000625514,0.623632662,14.02660947,0.034196951,29.02043311,2.125829236,1.174294861,3.383495726,28,0.15,9,44,45.35,33.65,35
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Cephalomyidae,0,7,28,19,30.75970706,28.00031665,35.97448879,17.45601588,14.65235608,18.99992528,0.142620482,0.001031717,0.394969714,9.758583675,2.95E-05,26.0742104,1.358400404,-1.171347887,3.442165368,4,2.3,9,28,48.7,0,19
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Cercopithecidae,169,97,14,1,16.7557313,14.03729345,20.37985818,0,0,0,0.007552056,1.55E-05,0.025201496,24.31356503,10.6557545,38.61810755,6.574354126,4.629475837,8.510588264,322,0.009376183,13,14,14.12189038,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Cervidae,123,138,37,1,46.53937037,38.00334733,62.16755524,0,0,0,0.000188374,1.93E-08,0.000723333,19.91121177,14.01364954,26.35328065,6.027563171,4.948002897,7.131568704,514,0.005856718,36,37,37.21084185,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Cetotheriidae,1,69,20,1,22.20816223,21.00001903,24.6760137,0,0,0,0.258835968,0.0065076,0.552616474,6.09986545,0.00143069,13.36496175,2.452193808,1.650596177,3.433095729,97,0.031697542,19,20,20.6022533,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Chalicotheriidae,0,58,52,4,55.54963101,52.00037353,61.9434251,2.564593368,0.593109486,3.999471695,0.127588035,0.005354681,0.294486509,2.121407453,5.24E-05,4.989818835,1.046209849,-0.540962573,2.856838125,79,0.05,48,52,54.4,1.6,4
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Eulipotyphla,Crown,Changlelestidae,0,19,56,24,62.05907611,56.00153035,73.97327685,22.34100421,18.98831469,23.99993215,0.089457956,3.54E-07,0.268531219,5.514266189,0.002480043,10.7615778,-0.504724634,-3.721560176,2.6920056,29,0.14,32,56,60.48,19.52,24
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Chapattimyidae,0,50,57,22,59.46309274,57.00091546,62.94599067,20.23823898,17.57808381,21.99993443,0.098411541,0.025153513,0.189199523,1.318217117,0.000117316,3.620897156,2.902585818,1.634566092,4.078388849,22,0.19,35,57,63.65,15.35,22
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Cheirogaleidae,40,1,1,1,1.672129611,1.000368399,2.11857236,0,0,0,1.51999516,3.71E-05,3.784033748,38.71118153,0.00471949,89.93101335,5.364519394,2.801383082,7.514305851,4,1.714417617,0,1,1,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Chinchillidae,7,41,32,1,34.87439798,32.00014002,39.76575156,0,0,0,0.08855568,0.00067224,0.223882825,3.442969566,0.0004247,8.064220476,2.415966337,0.20727598,4.533339617,61,0.051196323,31,32,33.58708603,0,0
Theriiformes,Theria,Eutheria,Placentalia,Xenarthra,NA,Cingulata,Crown,Chlamyphoridae,13,20,23,10,26.39146239,24.00030606,30.69024045,0,0,0,0.028616335,0.005299224,0.05882611,1.378125039,0.000192379,3.898382223,4.991606971,3.430948913,6.345312166,35,0.092107999,13,23,24.19740399,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Choeropotamidae,0,50,56,32,59.28681781,56.00029245,64.88378206,31.2206158,30.05767237,31.99990995,0.077439953,0.00047907,0.220691601,9.504333674,0.847290061,17.4140476,2.509337057,1.710115453,3.579038948,48,0.08,24,56,57.92,30.08,32
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Afroinsectiphilia,Afrosoricida,Crown,Chrysochloridae,21,6,42,1,58.10823997,43.00014089,85.90368583,0,0,0,0.004036809,8.14E-06,0.011552169,2.034303538,0.000361522,5.334869301,3.543549173,0.931304296,6.204074288,5,1.114742527,41,42,87.7044436,0,0
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,NA,Extinct order,Cimolestidae,0,65,77,51,78.53516966,77.00001366,80.96755059,50.00221802,48.35849074,50.99982228,0.245317369,0.028707853,0.511845436,3.667466525,0.000453511,8.954002628,1.780046964,0.643352732,3.143075428,98,0.04,26,77,78.04,49.96,51
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Cimolodontidae,0,32,96,57,101.8380135,96.0005339,113.5102229,55.65341917,53.16413617,56.99918269,0.043643071,0.000296903,0.134546049,7.008226785,1.372052848,12.54819984,0.380826513,-1.489752689,2.961528307,90,0.04,39,96,97.56,55.44,57
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Cimolomyidae,0,50,85,67,87.07142083,85.00805034,90.50542917,65.2736791,64.13685016,65.99995797,0.137591752,0.001831465,0.349563381,9.615229456,0.153685611,17.99622284,2.864175107,2.014908926,3.778762983,144,0.03,18,85,85.54,66.46,67
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Climacoceratidae,0,5,20,15,21.56532624,20.00032591,24.73111513,14.1509317,12.40055233,14.99989026,0.599259594,0.001840875,1.707806346,22.07319277,0.001486398,54.81246468,-0.200187908,-3.777592967,2.934794372,9,0.58,5,20,22.9,12.1,15
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Coendidae,0,1,17,17,18.49145165,17.00009302,20.9894566,15.94517082,13.96477074,16.99991953,1.015725151,0.0002316,3.123121428,36.4379622,0.000131129,88.96610998,1.577329789,-1.108621546,3.73678443,1,NA,0,17,NA,NA,17
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,Taeniodonta,Extinct order,Conoryctidae,0,8,64,56,66.2505427,64.00053667,69.91214036,54.70836214,52.3994185,55.99999153,0.252705371,0.000143487,0.626279389,5.795639361,0.000393186,16.81769414,1.614912893,-0.36859834,3.408441481,13,0.36,8,64,66.88,53.12,56
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Corriebaataridae,0,1,119,119,120.4923643,119.0000533,123.3234275,117.8393956,115.58566,118.9999823,1.005821836,0.00059148,3.064389524,41.47763033,0.052257711,90.71788252,1.479316066,-1.412499219,3.753138708,1,NA,0,119,NA,NA,119
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,Pantodonta,Extinct order,Coryphodontidae,0,50,58,35,59.79883094,58.00235111,61.99309797,33.87771202,32.08307992,34.99988848,0.336641974,0.082512069,0.632661699,1.206233636,0.000241048,3.51400605,2.023789698,0.787951245,3.334441781,201,0.02,23,58,58.46,34.54,35
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Cricetidae,849,1019,47,1,53.34313263,48.0002365,65.82403836,0,0,0,0.00387932,2.94E-05,0.009591746,7.673226278,4.922553529,10.38950045,9.631844744,8.560509563,10.8410355,1353,0.002218235,46,47,47.10203881,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Ctenodactylidae,5,91,41,14,43.30168475,41.00088198,46.77757832,0,0,0,0.06734416,0.018031816,0.132164006,0.650011334,4.24E-05,1.843922544,4.471613071,2.962643887,5.944389927,91,0.033846088,27,41,41.91384438,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Ctenomyidae,74,31,20,1,24.08454385,20.00442974,30.4138201,0,0,0,0.012677777,2.37E-05,0.03752479,8.85696166,0.015439795,17.05706891,5.113419293,2.893852968,7.288731309,48,0.065814168,19,20,21.2504692,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Cuniculidae,2,3,3,1,4.288515261,3.000089562,6.714944713,0,0,0,0.429030866,0.000461073,1.124686185,35.37052258,0.012378906,85.78858609,1.875332897,-1.095286053,4.252394642,19,0.18108035,2,3,3.362160701,0,0
Theriiformes,Theria,Eutheria,Placentalia,Xenarthra,NA,Pilosa,Crown,Cyclopedidae,1,1,5,5,10.18032717,5.001569742,21.32450745,0,0,0,0.073327446,3.31E-06,0.250749011,13.92625891,0.000403566,39.23356212,1.35163664,-1.344648722,3.68236599,1,NA,0,5,NA,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Stem,Cylindrodontidae,0,68,56,26,58.8345544,57.00238806,62.59801271,24.86350914,23.07456319,25.99979359,0.142510472,0.017667884,0.303210028,3.215220432,1.41E-05,7.606975494,2.506534109,1.437076387,3.634357704,91,0.04,30,56,57.2,24.8,26
Theriiformes,Theria,NA,NA,NA,Cimolesta,Pantodonta,Extinct order,Cyriacotheriidae,0,10,64,56,65.19713921,64.00148949,67.5939389,55.46434993,55.00454395,55.97453991,0.670508009,0.002784994,1.790360621,43.86569866,1.251714327,90.93437933,-1.148952057,-2.862965585,1.028914235,18,0.24,8,64,65.92,54.08,56
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Dalpiazinidae,0,2,23,19,26.80440734,23.00272657,35.47806134,16.69850841,11.35914834,18.99955397,0.136712795,0.000140489,0.465835512,16.72229073,0.001927142,47.5342318,0.866154473,-2.320468816,3.437478455,2,28.83,4,23,138.32,0,19
Theriiformes,Theria,Eutheria,Placentalia,Xenarthra,NA,Cingulata,Crown,Dasypodidae,17,182,54,1,60.16863321,54.00084334,71.69448593,0,0,0,0.048889946,0.000292917,0.125168651,4.576679943,1.997455093,7.244963468,3.251131507,1.63378806,5.041742676,242,0.012508003,53,54,54.66292417,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Dasyproctidae,15,13,21,1,25.36983945,21.00438604,32.73781716,0,0,0,0.0305608,0.000126076,0.073894923,4.460146401,0.000525187,11.08382011,3.625823395,1.84963305,5.400440275,13,0.283568842,20,21,26.67137684,0,0
Theriiformes,Theria,Eutheria,Marsupialia,Australidelphia,NA,Dasyuromorphia,Crown,Dasyuridae,81,48,22,1,26.596658,22.03778615,33.53566509,0,0,0,0.000871508,1.84E-07,0.003448925,26.5455154,15.39130108,37.54872248,5.696268678,4.477164393,7.086672251,44,0.072152374,21,22,23.51519985,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Mixodontia,Extinct order,Decipomyidae,0,1,56,56,57.60911441,56.00040277,61.05536439,54.74760011,52.12692402,55.99983383,0.927398085,4.05E-05,2.958886333,33.77485366,0.002033276,88.40419404,1.562570851,-1.118841883,3.762856325,1,NA,0,56,NA,NA,56
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Paenungulata,Proboscidea,Crown,Deinotheriidae,1,55,26,1,27.22522755,26.00055777,29.5496606,0,0,0,0.611977067,0.097754318,1.159984784,3.644647954,0.000871953,8.36920188,-0.092213516,-1.132516456,1.250541677,174,0.017467169,25,26,26.43667923,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Delphinidae,41,88,23,1,27.08092554,23.01863617,33.00693764,0,0,0,0.001886329,3.33E-06,0.006642029,28.9733696,19.21683417,39.17046114,5.146839283,3.888712188,6.543757649,278,0.010873611,22,23,23.23921943,0,0
Theriiformes,Theria,Metatheria,NA,Deltatheroida,NA,NA,Extinct order,Deltatheridiidae,0,21,122,57,132.7002883,123.0042175,148.1939382,52.09671833,43.84744758,56.99874015,0.026655385,0.00020823,0.069904016,0.942107888,1.51E-06,2.534432501,1.359876599,-1.162981717,3.54483149,24,0.17,65,122,133.05,45.95,57
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Dendropithecidae,0,4,20,15,21.88393489,20.0002836,25.79500118,13.99662019,11.71963705,14.99994877,0.303214886,0.000714263,0.909490042,28.79428986,0.015753127,70.15927146,0.056759987,-3.220292486,3.296272947,4,2.3,5,20,31.5,3.5,15
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Deperetellidae,0,9,49,39,51.4612866,49.00021396,55.62958611,38.11848117,36.354159,38.99989054,0.094761918,5.67E-05,0.316512092,26.86837958,0.009537471,58.7311861,0.886519058,-1.156899959,2.820459815,12,0.39,10,49,52.9,35.1,39
Theriiformes,Theria,Metatheria,NA,NA,NA,NA,Extinct order,Derorhynchidae,0,13,54,37,57.96869713,55.00132707,63.8169866,34.17593275,30.70808281,35.99987542,0.094765661,0.003866385,0.232549303,3.764381837,0.000359555,10.10609638,1.764604755,-0.041952829,3.515794426,7,0.83,17,54,68.11,22.89,37
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Carnivora,Crown,Desmatophocidae,0,16,22,9,24.03746963,22.00030133,28.14586964,8.165485209,6.596560896,8.999915914,0.315901528,0.001286831,0.820341888,10.55589056,0.000915853,23.5556098,0.125980664,-1.967902449,2.412721734,19,0.23,13,22,24.99,6.01,9
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Desmostylidae,0,37,31,6,33.32161995,31.00041035,38.32892816,5.343440762,4.265641026,5.999950964,0.356226705,0.004767875,0.797840577,6.949167428,0.227651413,13.03273554,-0.734923763,-1.729334632,0.942475255,93,0.04,25,31,32,5,6
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Stem,Diacodexeidae,0,107,56,39,58.58861915,57.00849783,60.25228197,38.15322067,36.97228438,38.99972505,0.353540836,0.156465742,0.567548569,1.460111237,0.00021785,4.294863372,4.049945287,3.373190405,4.716082975,347,0.01,17,56,56.17,38.83,39
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Diatomyidae,1,19,34,12,40.28096298,35.00050284,48.22894884,0,0,0,0.055502179,0.007773585,0.122667114,0.876542193,5.42E-05,2.519886941,2.048620232,0.247468445,3.624314647,18,0.192699882,22,34,38.2393974,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Stem,Dichobunidae,0,66,56,25,58.71080383,57.00000311,61.64900029,23.71697144,21.63411488,24.99980973,0.212187923,0.053206514,0.413070198,1.134780876,0.000357009,3.207159264,2.034028241,0.66918302,3.444852029,59,0.06,31,56,57.86,23.14,25
Theriiformes,Theria,Metatheria,Marsupialia,Ameridelphia,NA,Didelphimorphia,Crown,Didelphidae,113,78,66,1,85.38722592,67.00298672,112.6382129,0,0,0,0.000150824,1.35E-08,0.000626887,9.09240137,5.861998014,12.41297446,5.335485789,4.027845907,6.809439068,116,0.026392109,65,66,67.71548706,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,NA,Extinct order,Didolodontidae,0,36,63,28,66.94804131,64.00039256,72.45557463,26.11563006,23.15341859,27.99994105,0.063555819,0.006961794,0.134198238,2.121858403,0.00018094,5.433652605,2.66636805,1.388364275,3.867985588,21,0.2,35,63,70,21,28
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Eulipotyphla,Crown,Dimylidae,0,32,25,10,26.2977052,25.00038606,28.47056733,9.172322124,7.833033627,9.999984828,0.370956158,0.057665067,0.774071753,5.663366517,0.001282961,14.87413534,2.041071199,1.028414822,3.26128624,40,0.1,15,25,26.5,8.5,10
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Dinomyidae,1,51,28,4,31.28866284,28.00023234,36.84760771,0,0,0,0.057472554,0.00031235,0.143760925,6.078223089,0.051423799,11.78235151,3.139801489,2.331914045,3.963729786,50,0.063044959,24,28,29.51307903,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Dipodidae,37,132,41,5,43.24354416,41.0034471,45.96285361,0,0,0,0.029261397,0.009798647,0.053789341,0.700939731,6.09E-05,1.99034219,6.516868688,5.156067687,7.775846432,123,0.024859144,36,41,41.89492918,0,0
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Diprotodontidae,5,27,24,1,29.17000159,25.00004953,37.80179604,0,0,0,0.067362758,1.35E-06,0.216347243,11.77860605,3.977969262,20.36305238,0.606317286,-1.75677081,2.91516341,50,0.063044959,23,24,25.45003407,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Distylomyidae,0,3,26,13,33.47197633,26.00315135,48.74066439,9.1805178,2.699028059,12.99914804,0.043232319,6.70E-05,0.147723711,5.521467169,0.00013672,15.26165619,0.553731518,-3.058327388,3.424791117,3,4.83,13,26,88.79,0,13
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Djadochtatheriidae,0,12,84,76,86.60164602,85.00119366,89.78326793,74.11017508,72.4276127,74.99995835,0.192056385,0.001275121,0.492763097,12.1002185,0.002427151,27.53137733,1.562789094,-0.396328444,3.430153587,13,0.36,8,84,86.88,73.12,76
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Djebelemuridae,0,1,51,51,52.79257897,51.00192368,56.36301288,49.69209112,47.06612273,50.99995764,0.89715641,8.89E-05,2.839713034,36.445909,0.004866407,85.45445058,1.566377362,-1.256475217,3.752147966,1,NA,0,51,NA,NA,51
Theriiformes,NA,NA,NA,NA,Dryolestoidea,Dryolestida,Extinct order,Donodontidae,0,1,144,144,145.422831,144.0010075,148.351113,142.911041,140.8487393,143.9998351,0.942323534,0.000497969,2.887238389,36.35217399,0.01017755,85.03825277,1.636228377,-1.093873207,3.831499937,1,NA,0,144,NA,NA,144
Theriiformes,NA,NA,NA,NA,Dryolestoidea,Dryolestida,Extinct order,Dryolestidae,0,39,167,68,175.5282334,167.0153464,187.4464385,62.54831736,53.80922143,67.99545746,0.022529067,0.005710926,0.046109561,0.214939779,1.16E-05,0.628208143,2.288631396,0.618559311,3.937204182,18,0.24,99,167,190.76,44.24,68
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Paenungulata,Sirenia,Crown,Dugongidae,3,146,49,1,51.50143098,49.00100086,55.72484392,0,0,0,0.125241515,0.007882399,0.292693929,3.022151258,0.074540884,5.61972328,2.212332545,0.969012347,3.722266966,288,0.010492758,48,49,49.50365241,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Echimyidae,98,38,44,1,52.6109188,44.1184318,67.23913171,0,0,0,0.001490735,1.53E-06,0.005531151,8.008133716,2.913573909,13.28795964,5.412218482,2.535607634,7.834158085,58,0.053962327,43,44,46.32038006,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Echinomyidae,0,1,8,8,9.335475414,8.000203378,11.95321531,7.049474169,5.197634547,7.999632324,1.028603361,0.001213181,3.10587927,37.98905804,0.018324038,89.02506232,1.560665774,-1.044347849,3.857000796,1,NA,0,8,NA,NA,8
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Eggysodontidae,0,11,36,24,38.61038373,36.00099098,43.9910175,21.95702388,20.00384042,22.99998725,0.340118407,1.82E-05,0.987636176,7.698318404,0.000395261,18.72491017,-0.376016306,-3.05448521,2.695863611,11,0.44,12,36,41.28,18.72,24
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Ekgmowechashalidae,0,8,35,27,36.75703588,35.00014276,40.35742346,26.29586819,25.09788084,26.99998814,0.438617809,0.000178422,1.195131464,22.44982511,0.002289016,52.01475135,-0.622466253,-3.073025839,1.969556024,12,0.39,8,35,38.12,23.88,27
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Ektopodontidae,0,8,25,2,30.8212633,25.00006043,41.47247074,0.953212133,0.052756869,1.942917528,0.017297277,3.66E-05,0.063488721,11.87600418,0.067871552,22.1851359,1.348192256,-0.584238593,3.228738715,6,1.06,23,25,49.38,0,2
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Euarchonta,Proboscidea,Crown,Elephantidae,23,94,23,1,27.18061337,23.0024751,34.04558283,0,0,0,0.004053684,7.10E-06,0.015136891,27.46954224,17.81819,36.38591861,2.91150657,0.932128542,4.891093441,766,0.003923667,22,23,23.08632068,0,0
Mammaliaformes (non-mammalian),NA,NA,NA,NA,NA,Haramiyida,Extinct order,Eleutherodontidae,0,7,167,159,170.055322,167.001107,175.6015703,156.6156158,154.0072102,157.9992901,0.108189668,5.95E-05,0.316592011,12.54133555,0.000375421,31.89631137,1.827327,0.221391466,3.529995143,5,1.47,8,167,178.76,147.24,159
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Chiroptera,Crown,Emballonuridae,54,13,51,1,62.90734468,52.00633764,81.4122299,0,0,0,0.003317494,3.34E-05,0.007530725,1.195855311,0.000183341,3.222121236,5.187867462,3.366082452,7.105440012,12,0.313032434,50,51,66.65162172,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Entelodontidae,0,48,49,16,51.11897051,49.00094045,54.63151971,14.59237694,12.26384974,15.99994144,0.149714686,0.017052507,0.315016407,2.160380997,0.000308726,5.68199804,1.941827273,0.293990742,3.391155062,63,0.06,33,49,50.98,14.02,16
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Astrapotheria,Extinct order,Eoastrapostylopidae,0,1,57,57,58.51791258,57.00051371,61.47983929,55.81607314,53.27825692,56.99983652,0.967826617,0.000613173,2.917376357,34.07265985,0.002015467,85.94490875,1.642438169,-0.863995318,3.875213198,1,NA,0,57,NA,NA,57
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Eobaataridae,0,16,176,116,187.7017094,176.0052002,208.8640656,111.1213798,104.2991736,114.9994499,0.005880612,4.12E-06,0.021065467,4.296630036,0.121538917,8.116235189,1.836418375,-0.139206923,3.630936344,14,0.33,60,176,195.8,96.2,116
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Eocardiidae,0,11,19,14,21.0147932,20.00007457,22.95920279,13.33999054,12.27327741,13.99982727,0.583501456,0.005920106,1.405025675,16.77662705,0.001571233,40.85940206,1.11596091,-0.980235374,2.991110184,14,0.33,5,19,20.65,12.35,14
